customer_id,age,gender,loyalty_member,location
C04717,59,M,True,Nottingham
C04718,74,M,True,Manchester
C04719,43,M,True,Nottingham
C04720,42,M,True,London
C04721,27,M,False,Birmingham
C04722,76,M,False,London
C04723,62,M,True,London
C04724,36,F,True,Leeds
C04725,28,M,True,Manchester
C04726,30,M,False,Birmingham
C04727,70,F,False,London
C04728,25,F,False,Birmingham
C04729,57,M,True,Manchester
C04730,21,F,False,Nottingham
C04731,64,M,True,London
C04732,48,Other,False,Manchester
C04733,45,F,False,Birmingham
C04734,28,M,True,Manchester
C04735,60,F,True,Nottingham
C04736,18,M,False,Manchester
C04737,66,F,True,Birmingham
C04738,64,M,True,London
C04739,69,F,True,London
C04740,55,F,True,Leeds
C04741,41,F,True,Birmingham
C04742,71,F,True,Leeds
C04743,77,F,True,Leeds
C04744,74,F,True,Nottingham
C04745,64,F,True,Birmingham
C04746,48,M,True,London
C04747,58,M,True,Birmingham
C04748,63,M,True,Nottingham
C04749,67,M,True,Birmingham
C04750,43,F,False,Birmingham
C04751,66,F,True,Leeds
C04752,67,F,False,Birmingham
C04753,22,M,True,Leeds
C04754,37,Other,False,Leeds
C04755,69,F,True,Manchester
C04756,58,F,True,Nottingham
C04757,28,F,True,Leeds
C04758,73,M,True,Birmingham
C04759,71,M,False,Leeds
C04760,50,F,True,Leeds
C04761,67,F,True,Leeds
C04762,55,M,False,London
C04763,44,M,True,London
C04764,51,F,True,London
C04765,32,M,True,London
C04766,49,F,True,Manchester
C04767,78,M,False,Leeds
C04768,75,M,False,Manchester
C04769,38,F,False,Birmingham
C04770,63,F,False,Nottingham
C04771,22,M,True,Manchester
C04772,23,F,True,London
C04773,55,M,True,London
C04774,79,M,False,Birmingham
C04775,39,M,False,Leeds
C04776,79,F,True,Nottingham
C04777,35,F,True,Manchester
C04778,31,M,False,Leeds
C04779,27,F,True,Leeds
C04780,63,M,False,Manchester
C04781,30,M,True,Manchester
C04782,48,F,True,Manchester
C04783,47,M,True,Manchester
C04784,20,F,True,London
C04785,47,F,True,Leeds
C04786,23,Other,True,Leeds
C04787,46,Other,False,London
C04788,25,F,False,Leeds
C04789,61,M,False,Manchester
C04790,62,F,True,Nottingham
C04791,60,F,False,Leeds
C04792,61,F,True,Nottingham
C04793,50,M,True,Nottingham
C04794,34,F,True,London
C04795,65,F,True,Birmingham
C04796,28,F,False,Leeds
C04797,30,M,True,London
C04798,67,F,True,London
C04799,28,F,False,Nottingham
C04800,48,F,True,Leeds
C04801,45,M,False,London
C04802,61,M,True,Manchester
C04803,23,F,False,London
C04804,58,M,True,Manchester
C04805,33,F,False,Birmingham
C04806,21,M,True,Manchester
C04807,52,F,False,Manchester
C04808,77,F,True,Nottingham
C04809,65,F,True,London
C04810,73,M,True,Birmingham
C04811,76,M,True,London
C04812,43,F,True,Manchester
C04813,79,M,False,Manchester
C04814,74,F,True,London
C04815,29,F,False,Birmingham
C04816,28,F,True,Birmingham
C04817,54,M,True,Nottingham
C04818,42,M,False,Manchester
C04819,35,F,False,Manchester
C04820,36,F,True,Nottingham
C04821,40,F,True,London
C04822,72,F,True,Manchester
C04823,55,F,True,London
C04824,71,F,True,Birmingham
C04825,35,F,True,Leeds
C04826,43,F,True,Nottingham
C04827,23,F,True,Manchester
C04828,21,F,False,Nottingham
C04829,61,F,False,Birmingham
C04830,68,M,True,Birmingham
C04831,46,F,True,Birmingham
C04832,76,M,True,Birmingham
C04833,78,F,False,Leeds
C04834,51,F,True,London
C04835,34,F,True,London
C04836,60,F,True,Leeds
C04837,60,F,True,London
C04838,70,M,True,Birmingham
C04839,33,F,False,London
C04840,19,F,True,Nottingham
C04841,51,M,True,London
C04842,72,F,True,Nottingham
C04843,25,M,True,Manchester
C04844,30,F,True,Nottingham
C04845,59,Other,True,Nottingham
C04846,25,F,False,Birmingham
C04847,47,F,False,Birmingham
C04848,49,M,False,Birmingham
C04849,53,F,True,Nottingham
C04850,64,F,False,Leeds
C04851,47,M,False,Birmingham
C04852,18,F,True,Birmingham
C04853,60,F,True,Nottingham
C04854,56,M,True,Manchester
C04855,34,F,True,Manchester
C04856,76,M,False,London
C04857,37,Other,True,Manchester
C04858,41,F,True,Birmingham
C04859,67,F,True,Leeds
C04860,39,F,True,London
C04861,46,F,True,Leeds
C04862,39,M,True,Leeds
C04863,61,F,True,Birmingham
C04864,26,F,False,Nottingham
C04865,54,M,False,Nottingham
C04866,27,M,False,Nottingham
C04867,53,F,False,Manchester
C04868,54,F,False,Nottingham
C04869,45,M,False,Birmingham
C04870,45,Other,False,Manchester
C04871,59,M,False,Nottingham
C04872,60,F,True,Leeds
C04873,38,F,True,Birmingham
C04874,41,F,False,Birmingham
C04875,59,F,True,London
C04876,77,M,True,Birmingham
C04877,57,M,True,Leeds
C04878,19,Other,True,Birmingham
C04879,72,F,False,London
C04880,25,M,True,Birmingham
C04881,65,M,True,Birmingham
C04882,44,M,True,London
C04883,39,F,False,Birmingham
C04884,54,F,True,Manchester
C04885,44,M,True,Birmingham
C04886,74,F,False,Nottingham
C04887,46,M,True,Nottingham
C04888,20,F,True,Manchester
C04889,61,M,True,Birmingham
C04890,30,M,False,Leeds
C04891,62,M,True,Birmingham
C04892,27,F,True,Nottingham
C04893,53,M,True,London
C04894,26,M,True,Manchester
C04895,71,F,True,London
C04896,73,M,True,Leeds
C04897,72,F,True,Birmingham
C04898,44,F,True,Leeds
C04899,51,F,False,London
C04900,68,M,False,Birmingham
C04901,18,F,True,Leeds
C04902,49,M,False,Nottingham
C04903,42,F,True,Nottingham
C04904,46,F,False,Manchester
C04905,24,Other,True,Nottingham
C04906,66,M,True,Nottingham
C04907,20,M,True,London
C04908,37,F,True,Nottingham
C04909,37,F,False,Nottingham
C04910,70,M,True,London
C04911,47,M,True,Nottingham
C04912,52,F,True,Nottingham
C04913,52,F,True,Manchester
C04914,66,M,True,Nottingham
C04915,56,F,True,Nottingham
C04916,44,M,False,Manchester
C04917,43,F,False,London
C04918,31,F,True,Nottingham
C04919,34,Other,True,Leeds
C04920,35,F,False,London
C04921,62,F,True,London
C04922,69,M,True,Nottingham
C04923,46,F,False,Manchester
C04924,37,F,True,London
C04925,70,M,True,Manchester
C04926,44,F,True,Leeds
C04927,35,F,True,Manchester
C04928,21,F,False,Birmingham
C04929,18,F,True,Manchester
C04930,67,M,False,London
C04931,18,M,True,Manchester
C04932,75,F,True,Manchester
C04933,43,M,True,Birmingham
C04934,62,Other,True,Birmingham
C04935,37,F,True,Nottingham
C04936,69,M,True,London
C04937,40,F,False,Nottingham
C04938,27,M,False,Birmingham
C04939,76,M,True,Manchester
C04940,28,F,True,Birmingham
C04941,58,F,False,Leeds
C04942,58,F,True,Manchester
C04943,22,F,True,Nottingham
C04944,75,F,False,Manchester
C04945,18,M,True,Leeds
C04946,34,F,True,Birmingham
C04947,39,F,True,London
C04948,51,M,True,London
C04949,73,F,True,London
C04950,62,M,False,Birmingham
C04951,58,M,False,London
C04952,46,F,True,Leeds
C04953,21,F,True,Birmingham
C04954,22,F,True,London
C04955,28,M,False,Nottingham
C04956,73,F,False,Birmingham
C04957,68,M,False,Birmingham
C04958,38,M,True,Manchester
C04959,52,F,False,London
C04960,29,M,True,Nottingham
C04961,43,F,True,Leeds
C04962,68,M,True,Birmingham
C04963,36,F,True,Leeds
C04964,62,M,False,Leeds
C04965,77,F,False,Leeds
C04966,24,M,True,Manchester
C04967,64,F,True,Leeds
C04968,72,F,True,London
C04969,24,F,True,London
C04970,43,F,True,Nottingham
C04971,57,M,True,Nottingham
C04972,22,M,False,Leeds
C04973,38,F,False,Leeds
C04974,31,F,False,Manchester
C04975,21,F,False,Leeds
C04976,40,F,False,Leeds
C04977,59,F,True,Leeds
C04978,37,F,False,Birmingham
C04979,32,F,True,Birmingham
C04980,67,F,False,Manchester
C04981,69,Other,True,Manchester
C04982,62,F,False,London
C04983,46,F,True,Manchester
C04984,25,M,True,London
C04985,58,M,True,Leeds
C04986,65,F,True,Manchester
C04987,36,M,False,Manchester
C04988,65,M,True,Manchester
C04989,56,F,True,London
C04990,63,F,False,London
C04991,45,F,True,Nottingham
C04992,63,F,True,London
C04993,74,F,True,London
C04994,44,M,True,Birmingham
C04995,21,F,False,Manchester
C04996,75,F,False,London
C04997,32,F,False,Manchester
C04998,52,F,True,Manchester
C04999,54,M,True,Birmingham
